customer_id,total_orders,total_spend,average_order_value,first_purchase,last_purchase,total_returns,avg_discount_pct,discount_orders,distinct_categories,days_since_last_purchase,customer_span_days,purchase_frequency,return_rate,discount_usage_rate,favorite_category,avg_review_rating,n_reviews,site_visits_last_90d,avg_pages_per_visit,signup_date,region,acquisition_channel,age,primary_category,customer_tenure_days,customer_lifetime_value,will_purchase_next_60d,churned,churn_probability,predicted_churn,is_test_set
103633,6.0,5916.25,986.0416666666666,2025-01-10,2025-06-22,0.0,10.0,4.0,2.0,10.0,163.0,1.1042944785276072,0.0,0.6666666666666666,Toys & Games,3.6666666666666665,3.0,20.0,5.0,2024-12-13,East,Social Media,40,Toys & Games,201,10743.439054726368,0,1,0.376707194128914,0,0
103634,7.0,10129.25,1447.0357142857142,2024-08-08,2025-05-08,0.0,9.285714285714286,5.0,3.0,55.0,273.0,0.7692307692307693,0.0,0.7142857142857143,Home & Kitchen,4.3,3.0,9.0,5.333333333333333,2024-08-02,Central,Social Media,18,Home & Kitchen,334,11069.38997005988,0,1,0.621616024424003,1,0
103635,8.0,7428.650000000001,928.58125,2024-12-03,2025-06-10,0.0,9.375,6.0,1.0,22.0,189.0,1.2698412698412698,0.0,0.75,Toys & Games,4.2,4.0,23.0,4.666666666666667,2024-11-02,South,Social Media,34,Toys & Games,242,11204.368801652892,1,0,0.23502096896103886,0,0
103636,4.0,8525.26,2131.315,2024-06-07,2025-01-13,0.0,1.25,1.0,3.0,170.0,220.0,0.5454545454545455,0.0,0.25,Home & Kitchen,4.2,2.0,5.0,5.0,2024-05-05,South,Email,35,Home & Kitchen,423,7356.311820330969,1,0,0.6362273211663451,1,0
103637,12.0,16840.35,1403.3625,2024-09-24,2025-07-02,1.0,5.0,5.0,2.0,0.0,281.0,1.281138790035587,0.0833333333333333,0.4166666666666667,Home & Kitchen,4.3375,8.0,19.0,4.666666666666667,2024-09-19,East,Paid Ads,35,Home & Kitchen,286,21492.05506993007,1,0,0.24724408716942672,0,1
103638,33.0,38539.96,1167.8775757575756,2023-02-04,2025-06-11,0.0,7.424242424242424,18.0,4.0,21.0,858.0,1.1538461538461535,0.0,0.5454545454545454,Books,3.985714285714285,14.0,18.0,5.666666666666667,2023-01-01,Central,Direct,19,Books,913,15407.541511500547,1,0,0.2347007474557169,0,0
103639,13.0,17265.14,1328.0876923076924,2024-07-01,2025-06-09,0.0,5.384615384615385,6.0,3.0,23.0,343.0,1.1370262390670554,0.0,0.4615384615384615,Sports & Outdoors,4.1571428571428575,7.0,31.0,6.333333333333333,2024-04-23,East,Paid Ads,39,Sports & Outdoors,435,14486.8416091954,1,0,0.20233591583597463,0,0
103640,6.0,5464.59,910.765,2024-06-30,2025-05-06,3.0,6.666666666666667,3.0,3.0,57.0,310.0,0.5806451612903225,0.5,0.5,Fashion,4.333333333333333,3.0,14.0,4.333333333333333,2024-06-29,West,Paid Ads,46,Fashion,368,5420.041711956522,0,1,0.5577048884948992,1,0
103641,9.0,5789.34,643.26,2024-08-27,2025-04-16,0.0,7.222222222222222,5.0,3.0,77.0,232.0,1.1637931034482758,0.0,0.5555555555555556,Toys & Games,3.3,4.0,16.0,4.666666666666667,2024-08-18,Central,Referral,39,Toys & Games,318,6644.99716981132,0,1,0.553259250725176,1,1
103642,11.0,29256.16,2659.650909090909,2024-09-23,2025-06-27,0.0,10.909090909090908,9.0,4.0,5.0,277.0,1.1913357400722022,0.0,0.8181818181818182,Electronics,4.0,3.0,20.0,5.0,2024-09-19,Central,Social Media,32,Electronics,286,37337.406993007,1,0,0.23409447265897612,0,1
103644,18.0,62163.68,3453.5377777777776,2023-07-22,2024-10-14,2.0,6.388888888888889,9.0,4.0,261.0,450.0,1.2,0.1111111111111111,0.5,Electronics,3.7,8.0,14.0,7.0,2023-07-17,East,Direct,24,Electronics,716,31689.58547486033,1,0,0.5317293483864475,1,0
103645,3.0,3470.95,1156.9833333333331,2024-01-12,2025-04-02,0.0,8.333333333333334,1.0,2.0,91.0,446.0,0.2017937219730941,0.0,0.3333333333333333,Beauty & Personal Care,2.2,1.0,9.0,4.0,2023-01-01,North,Direct,43,Beauty & Personal Care,913,1387.6196604600218,0,1,0.8798659462473368,1,0
103646,13.0,10595.84,815.0646153846154,2024-12-21,2025-07-02,0.0,6.923076923076923,4.0,5.0,0.0,193.0,2.0207253886010363,0.0,0.3076923076923077,Books,4.216666666666667,6.0,25.0,4.333333333333333,2024-11-06,North,Paid Ads,37,Books,238,16249.92268907563,1,0,0.18088554823251995,0,0
103647,12.0,7942.98,661.915,2023-06-23,2025-05-28,0.0,7.083333333333333,5.0,2.0,35.0,705.0,0.5106382978723404,0.0,0.4166666666666667,Grocery,4.057142857142857,7.0,13.0,5.0,2023-01-31,East,Social Media,57,Grocery,883,3283.3382785956965,1,0,0.5614713520116081,1,1
103648,20.0,39249.4,1962.47,2023-01-13,2025-03-08,2.0,3.25,5.0,5.0,116.0,785.0,0.7643312101910827,0.1,0.25,Home & Kitchen,3.815384615384616,13.0,14.0,4.666666666666667,2023-01-01,West,Email,39,Home & Kitchen,913,15691.162102957283,0,1,0.592852097917907,1,0
103649,13.0,14543.32,1118.716923076923,2023-03-10,2024-12-21,1.0,8.846153846153847,7.0,4.0,193.0,652.0,0.598159509202454,0.0769230769230769,0.5384615384615384,Sports & Outdoors,3.325,4.0,8.0,4.666666666666667,2023-01-01,Central,Direct,41,Sports & Outdoors,913,5814.142168674698,0,1,0.8763784427937356,1,0
103650,10.0,5894.41,589.441,2023-01-29,2024-04-13,1.0,7.5,5.0,2.0,445.0,440.0,0.6818181818181819,0.1,0.5,Beauty & Personal Care,3.86,5.0,9.0,5.666666666666667,2023-01-01,East,Social Media,40,Beauty & Personal Care,913,2356.4727820372395,0,1,0.856505518694233,1,0
103651,1.0,1381.3,1381.3,2025-04-09,2025-04-09,0.0,0.0,0.0,1.0,84.0,1.0,30.0,0.0,0.0,Home & Kitchen,3.1,1.0,22.0,6.333333333333333,2025-03-12,East,Organic Search,23,Home & Kitchen,112,4501.558035714285,1,0,0.3652706279704456,0,0
103652,2.0,2955.61,1477.8049999999998,2025-03-21,2025-04-28,0.0,7.5,1.0,2.0,65.0,38.0,1.5789473684210529,0.0,0.5,Beauty & Personal Care,3.5,1.0,11.0,3.6666666666666665,2025-03-14,Central,Referral,25,Beauty & Personal Care,110,9807.251363636362,1,0,0.4950890406890962,0,0
103653,24.0,31482.04,1311.7516666666668,2023-12-02,2025-06-28,2.0,5.416666666666667,9.0,6.0,4.0,574.0,1.2543554006968642,0.0833333333333333,0.375,Fashion,3.8333333333333335,15.0,15.0,7.333333333333333,2023-10-03,South,Organic Search,31,Fashion,638,18010.884952978056,1,0,0.31848932158645993,0,0
103654,10.0,16816.21,1681.621,2024-07-27,2025-06-05,0.0,8.5,5.0,2.0,27.0,313.0,0.9584664536741214,0.0,0.5,Sports & Outdoors,4.55,4.0,10.0,5.333333333333333,2024-06-06,North,Referral,45,Sports & Outdoors,391,15697.996547314577,1,0,0.46698252948002483,0,1
103656,15.0,13791.29,919.4193333333334,2024-11-10,2025-07-02,0.0,7.0,5.0,4.0,0.0,234.0,1.9230769230769231,0.0,0.3333333333333333,Grocery,3.933333333333333,9.0,21.0,4.0,2024-10-09,East,Referral,32,Grocery,266,18924.138533834583,0,1,0.37181640364914104,0,0
103657,19.0,28321.75,1490.6184210526317,2023-12-08,2025-06-24,1.0,3.684210526315789,8.0,5.0,8.0,564.0,1.0106382978723405,0.0526315789473684,0.4210526315789473,Home & Kitchen,4.127272727272727,11.0,36.0,7.333333333333333,2023-10-25,North,Organic Search,50,Home & Kitchen,616,16781.556412337664,1,0,0.14195100187890286,0,0
103658,6.0,7562.139999999999,1260.3566666666666,2024-07-29,2025-04-19,1.0,5.0,3.0,3.0,74.0,264.0,0.6818181818181818,0.1666666666666666,0.5,Fashion,3.925,4.0,14.0,4.666666666666667,2024-07-28,South,Social Media,18,Fashion,339,8142.127138643067,0,1,0.5504848164662786,1,1
103659,20.0,28612.54,1430.627,2024-06-30,2025-06-15,1.0,1.25,3.0,3.0,17.0,350.0,1.7142857142857144,0.05,0.15,Home & Kitchen,3.972727272727273,11.0,23.0,6.0,2024-06-05,South,Social Media,20,Home & Kitchen,392,26641.77831632653,1,0,0.16639735313354476,0,0
103660,3.0,2808.5200000000004,936.1733333333336,2025-03-22,2025-04-26,0.0,8.333333333333334,2.0,2.0,67.0,35.0,2.571428571428571,0.0,0.6666666666666666,Home & Kitchen,4.05,2.0,20.0,6.666666666666667,2025-03-14,South,Paid Ads,18,Home & Kitchen,110,9319.180000000002,0,1,0.42004733509974995,0,0
103661,7.0,8065.84,1152.2628571428572,2024-10-20,2025-06-04,0.0,5.714285714285714,3.0,4.0,28.0,227.0,0.9251101321585904,0.0,0.4285714285714285,Fashion,4.037037037037037,0.0,21.0,3.6666666666666665,2024-10-12,East,Organic Search,48,Fashion,263,11194.03650190114,1,0,0.30614305018611804,0,0
103662,30.0,20950.23,698.341,2023-10-03,2025-05-26,4.0,5.0,14.0,5.0,37.0,601.0,1.4975041597337768,0.1333333333333333,0.4666666666666667,Beauty & Personal Care,4.358823529411764,17.0,36.0,6.0,2023-10-01,Central,Organic Search,33,Beauty & Personal Care,640,11948.178046875,1,0,0.1495151180913554,0,0
103663,11.0,23920.24,2174.5672727272727,2024-12-13,2025-05-28,1.0,2.727272727272727,3.0,4.0,35.0,166.0,1.987951807228916,0.0909090909090909,0.2727272727272727,Fashion,4.266666666666667,6.0,23.0,5.0,2024-10-25,West,Direct,45,Fashion,250,34923.5504,1,0,0.18531902856510193,0,0
103664,12.0,15094.77,1257.8975,2023-07-10,2025-05-14,1.0,5.0,3.0,3.0,49.0,674.0,0.5341246290801187,0.0833333333333333,0.25,Beauty & Personal Care,3.65,8.0,12.0,3.333333333333333,2023-01-01,Central,Paid Ads,33,Beauty & Personal Care,913,6034.601369112816,0,1,0.6884479890256994,1,0
103665,2.0,2134.47,1067.235,2024-06-02,2024-08-29,0.0,2.5,1.0,2.0,307.0,88.0,0.6818181818181819,0.0,0.5,Beauty & Personal Care,4.3,1.0,10.0,4.666666666666667,2024-05-28,Central,Referral,46,Beauty & Personal Care,400,1947.703875,0,1,0.8312359500410506,1,0
103666,13.0,30785.25,2368.096153846154,2024-01-27,2025-01-10,1.0,2.3076923076923075,2.0,4.0,173.0,349.0,1.1174785100286533,0.0769230769230769,0.1538461538461538,Electronics,4.314285714285714,7.0,12.0,5.333333333333333,2024-01-01,South,Social Media,33,Electronics,548,20504.774178832115,0,1,0.6483478057223239,1,0
103667,14.0,7342.06,524.4328571428572,2024-01-14,2025-05-11,1.0,4.285714285714286,7.0,4.0,52.0,483.0,0.8695652173913043,0.0714285714285714,0.5,Books,4.029999999999999,10.0,18.0,6.0,2023-10-12,North,Email,39,Books,629,4260.49586645469,1,0,0.44469899115185396,0,0
103668,13.0,21572.44,1659.4184615384615,2023-11-22,2025-04-01,0.0,4.615384615384615,4.0,3.0,92.0,496.0,0.7862903225806451,0.0,0.3076923076923077,Home & Kitchen,4.442857142857143,7.0,10.0,3.0,2023-10-31,North,Social Media,37,Home & Kitchen,610,12908.099344262297,1,0,0.632072027895319,1,1
103669,10.0,9553.86,955.386,2025-02-25,2025-06-23,0.0,8.0,7.0,4.0,9.0,118.0,2.5423728813559325,0.0,0.7,Sports & Outdoors,3.5400000000000005,5.0,17.0,7.0,2025-02-12,West,Organic Search,38,Sports & Outdoors,140,24908.277857142857,1,0,0.31218332238550617,0,0
103670,6.0,12440.47,2073.411666666667,2025-01-24,2025-05-10,1.0,5.833333333333333,2.0,3.0,53.0,106.0,1.69811320754717,0.1666666666666666,0.3333333333333333,Sports & Outdoors,3.85,4.0,18.0,6.666666666666667,2025-01-11,South,Organic Search,53,Sports & Outdoors,172,26399.834593023257,0,1,0.4270184098677216,0,0
103672,9.0,11296.85,1255.2055555555555,2024-09-30,2025-03-26,2.0,7.222222222222222,5.0,3.0,98.0,177.0,1.5254237288135593,0.2222222222222222,0.5555555555555556,Fashion,3.675,4.0,23.0,4.666666666666667,2024-09-13,East,Email,34,Fashion,292,14121.0625,0,1,0.4821389983239756,0,1
103673,1.0,1663.88,1663.88,2025-06-05,2025-06-05,0.0,0.0,0.0,1.0,27.0,1.0,30.0,0.0,0.0,Sports & Outdoors,5.0,1.0,12.0,3.333333333333333,2025-01-26,Central,Referral,37,Sports & Outdoors,157,3868.256050955414,0,1,0.6056067116123183,1,0
103674,6.0,4865.47,810.9116666666667,2024-11-21,2025-04-23,0.0,5.0,2.0,3.0,70.0,153.0,1.1764705882352942,0.0,0.3333333333333333,Books,4.35,4.0,27.0,5.666666666666667,2024-11-01,East,Email,35,Books,243,7308.216255144033,1,0,0.22450204447825692,0,0
103675,5.0,2893.59,578.7180000000001,2024-09-28,2025-01-31,0.0,8.0,4.0,1.0,152.0,125.0,1.2,0.0,0.8,Toys & Games,3.8,3.0,11.0,7.666666666666667,2024-08-15,Central,Referral,30,Toys & Games,321,3290.219158878505,0,1,0.7371289001883551,1,0
103676,12.0,6591.79,549.3158333333333,2024-05-02,2025-03-19,1.0,9.166666666666666,8.0,3.0,105.0,321.0,1.121495327102804,0.0833333333333333,0.6666666666666666,Books,3.642857142857143,7.0,13.0,5.666666666666667,2024-04-13,South,Email,29,Books,445,5406.749101123595,0,1,0.73287313243526,1,0
103677,15.0,35650.86,2376.724,2024-07-31,2025-06-22,1.0,7.666666666666667,9.0,4.0,10.0,326.0,1.3803680981595092,0.0666666666666666,0.6,Electronics,4.488888888888889,9.0,25.0,4.333333333333333,2024-07-24,West,Direct,51,Electronics,343,37937.50408163265,1,0,0.14702442297360602,0,0
103678,25.0,24877.17,995.0868,2024-07-31,2025-06-24,0.0,2.6,7.0,8.0,8.0,328.0,2.2865853658536586,0.0,0.28,Beauty & Personal Care,4.184615384615385,13.0,20.0,7.666666666666667,2024-07-29,East,Referral,34,Beauty & Personal Care,338,26864.399556213026,1,0,0.16663642043557772,0,1
103679,11.0,9284.91,844.0827272727273,2024-02-07,2025-06-03,0.0,4.545454545454546,4.0,8.0,29.0,482.0,0.6846473029045643,0.0,0.3636363636363636,Grocery,3.988888888888889,9.0,16.0,6.333333333333333,2024-02-04,North,Organic Search,61,Books,514,6593.3699416342415,1,0,0.3782877725977763,0,0
103680,7.0,12039.77,1719.967142857143,2024-07-10,2025-05-25,1.0,5.714285714285714,3.0,3.0,38.0,319.0,0.658307210031348,0.1428571428571428,0.4285714285714285,Toys & Games,3.533333333333333,3.0,16.0,6.0,2024-06-19,South,Organic Search,40,Toys & Games,378,11625.703835978837,1,0,0.5546252234096091,1,1
103681,11.0,9044.75,822.25,2023-07-05,2025-05-11,1.0,1.818181818181818,2.0,4.0,52.0,676.0,0.4881656804733727,0.0909090909090909,0.1818181818181818,Fashion,3.86,5.0,8.0,4.333333333333333,2023-06-09,South,Social Media,31,Fashion,754,4378.426724137931,0,1,0.7268102291990849,1,0
103682,9.0,15757.78,1750.8644444444444,2024-07-17,2025-06-16,0.0,3.333333333333333,2.0,4.0,16.0,334.0,0.8083832335329342,0.0,0.2222222222222222,Home & Kitchen,3.242857142857143,7.0,10.0,4.0,2024-06-18,North,Email,41,Home & Kitchen,379,15175.698416886544,1,0,0.6312983974651715,1,0
103683,17.0,17675.87,1039.7570588235294,2023-05-01,2025-06-20,1.0,6.470588235294118,8.0,5.0,12.0,781.0,0.6530089628681177,0.0588235294117647,0.4705882352941176,Grocery,4.2125,8.0,6.0,3.6666666666666665,2023-01-01,Central,Social Media,36,Grocery,913,7066.47595837897,0,1,0.5991529180264199,1,0
103684,3.0,10126.96,3375.653333333333,2025-02-23,2025-05-24,0.0,5.0,1.0,3.0,39.0,90.0,1.0,0.0,0.3333333333333333,Beauty & Personal Care,4.7,1.0,24.0,8.0,2025-02-19,South,Paid Ads,49,Beauty & Personal Care,133,27792.033082706763,1,0,0.2586798726361985,0,1
103685,6.0,11854.25,1975.7083333333333,2025-01-03,2025-05-12,0.0,1.6666666666666667,2.0,1.0,51.0,129.0,1.3953488372093024,0.0,0.3333333333333333,Home & Kitchen,3.575,4.0,16.0,6.333333333333333,2024-09-18,East,Referral,22,Home & Kitchen,287,15075.962543554006,1,0,0.4801390423620978,0,0
103686,8.0,10418.06,1302.2575,2024-12-10,2025-06-21,0.0,4.375,2.0,2.0,11.0,193.0,1.243523316062176,0.0,0.25,Sports & Outdoors,4.1,5.0,29.0,6.0,2024-12-09,East,Paid Ads,18,Sports & Outdoors,205,18549.228780487803,0,1,0.34482693828751837,0,0
103687,15.0,51925.73,3461.715333333333,2024-06-14,2025-05-27,1.0,9.333333333333334,7.0,5.0,36.0,347.0,1.2968299711815563,0.0666666666666666,0.4666666666666667,Electronics,4.35,10.0,21.0,6.0,2024-03-30,East,Paid Ads,38,Electronics,459,41291.70250544663,1,0,0.18789093446869123,0,0
103688,5.0,6717.29,1343.458,2025-05-04,2025-06-24,1.0,4.0,2.0,2.0,8.0,51.0,2.9411764705882355,0.2,0.4,Home & Kitchen,4.2,3.0,24.0,6.333333333333333,2025-02-19,West,Email,44,Home & Kitchen,133,18434.668045112783,1,0,0.20108092792304064,0,0
103689,2.0,2208.42,1104.21,2025-05-25,2025-06-28,0.0,10.0,2.0,1.0,4.0,34.0,1.7647058823529411,0.0,1.0,Home & Kitchen,4.6,1.0,22.0,6.0,2025-04-30,Central,Social Media,38,Home & Kitchen,63,12794.814285714288,1,0,0.24530826549509638,0,0
103690,6.0,21883.72,3647.286666666667,2025-01-18,2025-04-21,0.0,3.333333333333333,2.0,2.0,72.0,93.0,1.9354838709677415,0.0,0.3333333333333333,Electronics,3.875,4.0,21.0,3.333333333333333,2025-01-17,Central,Paid Ads,42,Electronics,166,48117.81807228916,1,0,0.2893073724025487,0,0
103691,3.0,1660.3200000000002,553.44,2025-04-29,2025-06-25,0.0,10.0,1.0,2.0,7.0,57.0,1.5789473684210529,0.0,0.3333333333333333,Toys & Games,3.9,1.0,21.0,6.333333333333333,2025-04-21,Central,Paid Ads,40,Toys & Games,72,8416.900000000001,1,0,0.260615769433149,0,0
103692,7.0,6715.04,959.2914285714286,2024-11-06,2025-06-25,0.0,4.285714285714286,3.0,4.0,7.0,231.0,0.9090909090909092,0.0,0.4285714285714285,Toys & Games,3.82,5.0,13.0,5.0,2024-08-11,East,Social Media,18,Toys & Games,325,7541.506461538461,1,0,0.4367597656138734,0,0
103693,11.0,12765.22,1160.4745454545457,2024-05-15,2025-04-18,1.0,0.4545454545454545,1.0,3.0,75.0,338.0,0.9763313609467454,0.0909090909090909,0.0909090909090909,Beauty & Personal Care,3.96,5.0,11.0,7.0,2024-04-14,West,Paid Ads,38,Beauty & Personal Care,444,10493.930855855857,1,0,0.49671811875477984,0,0
103694,1.0,1485.35,1485.35,2025-05-22,2025-05-22,0.0,10.0,1.0,1.0,41.0,1.0,30.0,0.0,1.0,Fashion,4.037037037037037,0.0,13.0,4.5,2025-05-17,North,Organic Search,49,Fashion,46,11785.929347826086,1,0,0.3408812896709904,0,0
103695,5.0,2712.6800000000003,542.5360000000001,2024-10-10,2025-05-29,1.0,5.0,3.0,2.0,34.0,231.0,0.6493506493506493,0.2,0.6,Books,3.7,2.0,17.0,6.0,2024-10-04,Central,Social Media,36,Books,271,3653.609594095941,0,1,0.562924117620685,1,0
103696,25.0,20083.68,803.3472,2023-03-31,2025-06-20,0.0,3.6,6.0,7.0,12.0,812.0,0.9236453201970444,0.0,0.24,Toys & Games,4.358333333333333,12.0,17.0,6.666666666666667,2023-03-26,North,Referral,20,Toys & Games,829,8842.63353437877,1,0,0.27844612789718154,0,0
103697,21.0,13692.83,652.0395238095238,2023-03-05,2025-06-02,0.0,7.380952380952381,11.0,5.0,30.0,820.0,0.7682926829268293,0.0,0.5238095238095238,Grocery,3.954545454545455,11.0,9.0,6.0,2023-01-01,North,Organic Search,31,Grocery,913,5474.132475355969,1,0,0.5017981651838462,1,0
103698,3.0,4015.64,1338.5466666666666,2024-02-10,2025-03-03,0.0,6.666666666666667,1.0,2.0,121.0,387.0,0.2325581395348837,0.0,0.3333333333333333,Fashion,3.75,2.0,9.0,4.0,2023-08-24,Central,Social Media,41,Fashion,678,2161.81209439528,0,1,0.870798954346715,1,0
103700,7.0,10892.5,1556.071428571429,2024-06-05,2025-03-28,1.0,0.0,0.0,4.0,96.0,296.0,0.7094594594594594,0.1428571428571428,0.0,Electronics,3.233333333333333,3.0,20.0,5.333333333333333,2024-05-17,North,Paid Ads,18,Electronics,411,9673.38807785888,0,1,0.5257892583492613,1,1
103701,27.0,16841.48,623.7585185185185,2023-01-23,2025-04-06,0.0,5.555555555555555,11.0,4.0,87.0,804.0,1.007462686567164,0.0,0.4074074074074074,Books,4.023529411764706,17.0,22.0,3.333333333333333,2023-01-16,Central,Paid Ads,38,Books,898,6845.367706013363,1,0,0.35048361214322893,0,0
103702,17.0,21914.35,1289.0794117647058,2024-11-06,2025-07-02,1.0,5.294117647058823,7.0,4.0,0.0,238.0,2.142857142857143,0.0588235294117647,0.4117647058823529,Fashion,3.98,10.0,40.0,7.333333333333333,2024-10-30,North,Paid Ads,24,Fashion,245,32647.909183673462,1,0,0.19618262068299205,0,0
103703,4.0,1160.91,290.2275,2025-03-28,2025-06-26,0.0,3.75,1.0,2.0,6.0,90.0,1.3333333333333333,0.0,0.25,Grocery,3.7,2.0,9.0,4.333333333333333,2025-03-28,North,Paid Ads,40,Grocery,96,4413.876562500001,0,1,0.651758941066539,1,0
103704,8.0,5582.2,697.775,2023-07-17,2024-11-02,0.0,6.25,4.0,3.0,242.0,474.0,0.5063291139240506,0.0,0.5,Books,2.45,2.0,5.0,6.333333333333333,2023-03-04,Central,Email,41,Books,851,2394.2455934195063,0,1,0.8850465498977047,1,0
103705,21.0,68217.6,3248.457142857143,2023-01-03,2025-04-05,3.0,3.809523809523809,6.0,4.0,88.0,823.0,0.7654921020656136,0.1428571428571428,0.2857142857142857,Electronics,3.4909090909090907,11.0,13.0,6.0,2023-01-01,South,Paid Ads,32,Electronics,913,27272.09638554217,0,1,0.6483093134433565,1,0
103706,6.0,5999.27,999.8783333333334,2024-07-14,2025-07-02,2.0,11.666666666666666,4.0,2.0,0.0,353.0,0.509915014164306,0.3333333333333333,0.6666666666666666,Beauty & Personal Care,3.3666666666666667,3.0,11.0,4.666666666666667,2024-06-22,South,Direct,41,Beauty & Personal Care,375,5839.289466666667,0,1,0.6595300997029043,1,1
103707,2.0,1801.87,900.935,2025-05-04,2025-06-07,0.0,0.0,0.0,2.0,25.0,34.0,1.7647058823529411,0.0,0.0,Beauty & Personal Care,3.8,2.0,18.0,7.333333333333333,2025-03-26,West,Paid Ads,47,Home & Kitchen,98,6711.046428571428,1,0,0.28655916954062166,0,1
103708,1.0,854.18,854.18,2025-06-10,2025-06-10,0.0,0.0,0.0,1.0,22.0,1.0,30.0,0.0,0.0,Toys & Games,4.7,1.0,3.0,6.0,2025-05-30,West,Referral,33,Toys & Games,33,9447.748484848484,0,1,0.4605883599559571,0,0
103709,10.0,10153.26,1015.326,2024-09-10,2025-03-31,1.0,3.0,3.0,5.0,93.0,202.0,1.4851485148514851,0.1,0.3,Beauty & Personal Care,4.16,5.0,5.0,4.0,2024-02-21,East,Social Media,20,Beauty & Personal Care,497,7456.619517102616,1,0,0.590483556768906,1,0
103710,8.0,19742.29,2467.78625,2025-01-05,2025-05-17,1.0,4.375,3.0,4.0,46.0,132.0,1.818181818181818,0.125,0.375,Electronics,3.975,4.0,20.0,4.333333333333333,2024-12-07,Central,Email,50,Electronics,207,34811.28429951691,1,0,0.2712996906110424,0,1
103711,11.0,14806.53,1346.0481818181818,2024-07-31,2025-05-20,0.0,3.636363636363636,5.0,5.0,43.0,293.0,1.1262798634812283,0.0,0.4545454545454545,Sports & Outdoors,4.542857142857143,7.0,26.0,4.666666666666667,2024-07-12,North,Direct,44,Sports & Outdoors,355,15223.615352112678,1,0,0.21061397779955857,0,0
103712,6.0,3865.12,644.1866666666666,2024-12-09,2025-06-25,0.0,6.666666666666667,2.0,3.0,7.0,198.0,0.9090909090909092,0.0,0.3333333333333333,Grocery,2.9,2.0,9.0,3.6666666666666665,2024-08-13,Central,Social Media,41,Grocery,323,4367.705263157895,0,1,0.7163939198451527,1,0
103713,4.0,3316.69,829.1725,2025-02-08,2025-06-13,0.0,3.75,1.0,2.0,19.0,125.0,0.96,0.0,0.25,Beauty & Personal Care,3.2,2.0,11.0,3.6666666666666665,2025-01-27,South,Social Media,27,Beauty & Personal Care,156,7760.204166666667,1,0,0.5280974624767408,1,0
103714,1.0,724.48,724.48,2025-06-26,2025-06-26,0.0,0.0,0.0,1.0,6.0,1.0,30.0,0.0,0.0,Grocery,3.6,1.0,9.0,8.0,2025-06-04,West,Direct,45,Grocery,28,9444.114285714286,0,1,0.494373094831532,0,0
103715,16.0,22698.23,1418.639375,2024-10-23,2025-06-29,1.0,1.5625,2.0,5.0,3.0,249.0,1.9277108433734935,0.0625,0.125,Fashion,4.618181818181818,11.0,34.0,7.0,2024-10-23,South,Direct,57,Fashion,252,32876.40456349206,1,0,0.15435684087319218,0,0
103716,10.0,13396.27,1339.627,2024-05-27,2025-02-12,1.0,3.0,2.0,7.0,140.0,261.0,1.149425287356322,0.1,0.2,Fashion,4.05,6.0,18.0,5.333333333333333,2024-05-03,South,Direct,33,Fashion,425,11505.03188235294,1,0,0.4143352604421951,0,0
103717,10.0,10202.75,1020.275,2024-05-19,2025-02-03,1.0,3.5,2.0,5.0,149.0,260.0,1.153846153846154,0.1,0.2,Grocery,4.614285714285714,7.0,13.0,6.0,2024-04-17,South,Organic Search,36,Grocery,441,8444.452947845806,1,0,0.5087688658377645,1,0
103718,12.0,12149.88,1012.49,2024-12-23,2025-06-16,0.0,4.166666666666667,3.0,4.0,16.0,175.0,2.0571428571428574,0.0,0.25,Home & Kitchen,3.628571428571429,7.0,12.0,5.333333333333333,2024-12-21,East,Organic Search,23,Home & Kitchen,193,22977.752331606214,0,1,0.5886561379386747,1,0
103719,26.0,33238.15,1278.3903846153846,2023-03-15,2025-05-25,3.0,5.769230769230769,9.0,5.0,38.0,802.0,0.972568578553616,0.1153846153846153,0.3461538461538461,Toys & Games,3.7823529411764714,17.0,12.0,5.333333333333333,2023-01-01,Central,Paid Ads,27,Toys & Games,913,13287.978915662652,1,0,0.5243646787452634,1,0
103720,2.0,1302.29,651.145,2025-03-19,2025-05-23,0.0,7.5,2.0,1.0,40.0,65.0,0.9230769230769232,0.0,1.0,Toys & Games,4.037037037037037,0.0,24.0,5.333333333333333,2025-03-12,North,Referral,23,Toys & Games,112,4244.070089285714,0,1,0.37973200924643974,0,1
103721,14.0,12795.23,913.945,2023-05-18,2025-06-29,1.0,7.857142857142857,7.0,4.0,3.0,773.0,0.5433376455368694,0.0714285714285714,0.5,Beauty & Personal Care,3.8625,8.0,10.0,4.333333333333333,2023-05-12,West,Organic Search,36,Beauty & Personal Care,782,5972.198145780051,1,0,0.49659087534461527,0,0
103722,9.0,8830.95,981.2166666666668,2024-06-23,2025-01-14,0.0,6.111111111111111,6.0,2.0,169.0,205.0,1.3170731707317074,0.0,0.6666666666666666,Sports & Outdoors,4.716666666666667,6.0,17.0,4.0,2024-05-14,Central,Paid Ads,31,Sports & Outdoors,414,7785.740942028987,1,0,0.45452804590168433,0,0
103723,1.0,268.83,268.83,2024-12-27,2024-12-27,0.0,0.0,0.0,1.0,187.0,1.0,30.0,0.0,0.0,Sports & Outdoors,4.2,1.0,9.0,5.0,2024-10-21,West,Social Media,39,Sports & Outdoors,254,386.3108267716535,1,0,0.737543056083986,1,1
