customer_id,segment,churn_probability,predicted_churn,churned,customer_lifetime_value,total_orders,total_spend,average_order_value,purchase_frequency,days_since_last_purchase,return_rate,discount_usage_rate,avg_review_rating,site_visits_last_90d,customer_tenure_days,favorite_category,region,acquisition_channel,age
102923,High Risk / Low-Med Value,0.6854821173826057,1,1,8824.60811965812,6.0,5657.42,942.9033333333332,1.0112359550561798,44.0,0.0,0.1666666666666666,3.633333333333333,11.0,234,Toys & Games,South,Organic Search,45
102924,Low Risk (Healthy),0.2343356973996495,0,0,9434.021105527638,8.0,5143.48,642.935,2.4,60.0,0.0,0.0,4.4,20.0,199,Grocery,North,Paid Ads,40
102925,Watchlist (Medium Risk),0.5980522099611804,1,0,19374.328975265016,10.0,15021.74,1502.174,1.5228426395939088,41.0,0.1,0.4,3.5125,10.0,283,Electronics,Central,Direct,31
102926,Low Risk (Healthy),0.3316706910700269,0,0,4685.932723948811,13.0,7022.48,540.1907692307692,0.7587548638132295,27.0,0.0,0.5384615384615384,4.375,17.0,547,Grocery,South,Paid Ads,42
102927,Low Risk (Healthy),0.2074574191647608,0,0,20648.385632183905,13.0,24608.35,1892.95,1.5294117647058822,37.0,0.0,0.7692307692307693,4.45,22.0,435,Electronics,Central,Email,40
102928,Watchlist (Medium Risk),0.3584373495133331,0,0,12402.775517241378,16.0,14781.39,923.836875,1.702127659574468,112.0,0.0625,0.4375,4.327272727272727,22.0,435,Toys & Games,North,Paid Ads,18
102929,Low Risk (Healthy),0.3280750782740906,0,1,14865.459285714283,6.0,2850.91,475.1516666666666,3.461538461538461,7.0,0.0,0.5,4.225,22.0,70,Beauty & Personal Care,Central,Paid Ads,33
102930,Low Risk (Healthy),0.2334474123487547,0,0,20012.93377777778,11.0,12336.74,1121.5218181818182,1.8232044198895028,38.0,0.1818181818181818,0.0909090909090909,4.08,26.0,225,Fashion,West,Email,44
102931,Watchlist (Medium Risk),0.3756636382734458,0,1,10493.993866374589,33.0,26249.36,795.4351515151516,1.135321100917431,4.0,0.0606060606060606,0.6060606060606061,3.911111111111112,16.0,913,Books,South,Organic Search,38
102932,Watchlist (Medium Risk),0.4651867503558949,0,0,4567.084400000001,15.0,10948.49,729.8993333333333,0.5441354292623942,45.0,0.0,0.2,4.041666666666667,15.0,875,Grocery,North,Direct,40
102933,Low Risk (Healthy),0.237635723550184,0,0,17522.37865168539,15.0,17090.32,1139.3546666666666,1.3432835820895523,12.0,0.0,0.5333333333333333,4.555555555555555,22.0,356,Toys & Games,Central,Social Media,26
102934,Low Risk (Healthy),0.2021252524854354,0,0,16567.777239884395,23.0,31410.69,1365.6821739130437,1.216931216931217,26.0,0.1739130434782608,0.4782608695652174,4.300000000000001,27.0,692,Fashion,North,Paid Ads,37
102935,Watchlist (Medium Risk),0.4524680893104345,0,0,10703.19115913556,11.0,14925.82,1356.8927272727271,0.829145728643216,53.0,0.0909090909090909,0.3636363636363636,4.328571428571428,14.0,509,Sports & Outdoors,North,Direct,33
102936,High Risk / Low-Med Value,0.8080502580537271,1,0,3479.487983978638,6.0,7140.099999999999,1190.0166666666669,0.3711340206185566,156.0,0.1666666666666666,0.5,3.716666666666667,9.0,749,Fashion,West,Paid Ads,32
102937,High Risk / Low-Med Value,0.8202259930670317,1,1,10716.55825174825,7.0,20992.71,2998.958571428572,0.4666666666666667,132.0,0.1428571428571428,0.7142857142857143,3.4000000000000004,11.0,715,Electronics,West,Direct,27
102938,Low Risk (Healthy),0.2118474465960156,0,0,17265.398167539268,17.0,18069.54,1062.914117647059,1.517857142857143,18.0,0.1176470588235294,0.1764705882352941,4.025,27.0,382,Fashion,North,Direct,45
102939,High Risk / Low-Med Value,0.8239484082654149,1,1,2726.984815436241,5.0,4452.83,890.566,0.9677419354838708,440.0,0.2,1.0,3.65,7.0,596,Sports & Outdoors,South,Organic Search,38
102940,Low Risk (Healthy),0.2055592874490777,0,1,38505.466915887846,18.0,56439.52,3135.528888888889,1.09979633401222,4.0,0.1111111111111111,0.6111111111111112,4.275,21.0,535,Electronics,West,Paid Ads,37
102941,Low Risk (Healthy),0.1408236768092208,0,0,23038.78128205128,21.0,24616.78,1172.227619047619,1.6449086161879896,6.0,0.0952380952380952,0.3809523809523809,4.1,25.0,390,Sports & Outdoors,West,Email,57
102942,Low Risk (Healthy),0.3154915016275215,0,0,17668.00124610592,13.0,15538.16,1195.2430769230768,1.3448275862068966,24.0,0.0,0.2307692307692307,4.65,14.0,321,Toys & Games,South,Organic Search,40
102943,Low Risk (Healthy),0.1121275110870373,0,0,23662.286363636365,46.0,59188.13,1286.6984782608697,1.658653846153846,30.0,0.0217391304347826,0.217391304347826,4.222727272727273,27.0,913,Sports & Outdoors,East,Referral,48
102944,Watchlist (Medium Risk),0.470407819159764,0,0,6200.61253196931,7.0,6642.3,948.9,0.6325301204819277,21.0,0.1428571428571428,0.4285714285714285,3.95,10.0,391,Fashion,North,Organic Search,38
102945,High Risk / Low-Med Value,0.7649648109802003,1,0,11225.136006051438,17.0,20328.26,1195.7800000000002,0.925589836660617,109.0,0.0588235294117647,0.3529411764705882,3.585714285714286,10.0,661,Grocery,North,Organic Search,31
102946,Watchlist (Medium Risk),0.5933398463789636,1,1,11741.938061336255,25.0,29370.93,1174.8372,0.8833922261484098,63.0,0.2,0.56,4.138461538461539,12.0,913,Sports & Outdoors,Central,Social Media,23
102947,High Risk / Low-Med Value,0.6723313633426877,1,0,9293.310318791946,14.0,15174.83,1083.9164285714285,0.9312638580931264,120.0,0.0,0.0714285714285714,3.483333333333333,13.0,596,Beauty & Personal Care,South,Referral,37
102948,Watchlist (Medium Risk),0.3969597206875315,0,0,13617.489826086956,16.0,21452.21,1340.763125,1.0126582278481011,69.0,0.125,0.5,4.136363636363637,17.0,575,Toys & Games,Central,Referral,18
102949,High Risk / Low-Med Value,0.6190353065039442,1,1,6698.771628498727,9.0,7212.65,801.4055555555556,0.9310344827586208,78.0,0.1111111111111111,0.2222222222222222,4.24,12.0,393,Fashion,North,Social Media,37
102950,Low Risk (Healthy),0.1704488635705198,0,0,35190.9002762431,22.0,52352.490000000005,2379.658636363637,1.2595419847328246,19.0,0.0454545454545454,0.4090909090909091,3.94,26.0,543,Electronics,Central,Organic Search,38
102951,Low Risk (Healthy),0.2777663775614045,0,0,17978.76554054054,16.0,14580.04,911.2525,1.7518248175182485,15.0,0.125,0.5,3.9444444444444446,30.0,296,Fashion,East,Paid Ads,32
102952,Low Risk (Healthy),0.2900530495279433,0,0,16827.36752464403,38.0,42091.47,1107.6702631578949,1.3302217036172697,38.0,0.131578947368421,0.5263157894736842,4.017391304347826,15.0,913,Fashion,Central,Organic Search,33
102953,Watchlist (Medium Risk),0.4877479294839781,0,1,21479.45,3.0,4295.889999999999,1431.9633333333331,2.3076923076923075,24.0,0.3333333333333333,0.3333333333333333,2.6,18.0,73,Fashion,Central,Organic Search,21
102954,Watchlist (Medium Risk),0.4372156849188373,0,0,6105.491740412979,7.0,5670.58,810.0828571428572,0.7806691449814126,37.0,0.0,0.2857142857142857,4.025,15.0,339,Beauty & Personal Care,South,Paid Ads,50
102955,Low Risk (Healthy),0.1263110477086804,0,0,49157.21940298508,32.0,81210.42,2537.825625,1.6580310880829014,19.0,0.09375,0.25,4.3,30.0,603,Electronics,West,Social Media,31
102956,Watchlist (Medium Risk),0.4892177838564908,0,0,8201.404253472223,13.0,12942.49,995.5761538461538,0.7303370786516854,17.0,0.0,0.0769230769230769,4.088888888888889,10.0,576,Beauty & Personal Care,South,Organic Search,24
102957,Watchlist (Medium Risk),0.4362526377158625,0,1,32559.41807432432,6.0,26404.35,4400.724999999999,0.7142857142857143,31.0,0.0,0.5,3.6,16.0,296,Electronics,West,Organic Search,40
102958,Watchlist (Medium Risk),0.4567436525779884,0,0,4605.796551724138,1.0,365.94,365.94,30.0,22.0,0.0,1.0,4.037037037037037,7.0,29,Home & Kitchen,Central,Referral,36
102959,Watchlist (Medium Risk),0.4170612713045264,0,0,3852.248421052632,1.0,1002.64,1002.64,30.0,86.0,0.0,0.0,4.4,14.0,95,Home & Kitchen,Central,Organic Search,31
102960,Low Risk (Healthy),0.2361294036697555,0,0,16218.723535791758,16.0,20484.47,1280.279375,1.1188811188811187,13.0,0.0625,0.4375,3.770000000000001,26.0,461,Fashion,West,Direct,29
102962,Low Risk (Healthy),0.171094157481193,0,0,40480.238915094335,27.0,70535.43,2612.423333333333,1.3001605136436598,12.0,0.074074074074074,0.5185185185185185,4.433333333333334,25.0,636,Electronics,North,Organic Search,49
102963,High Risk / Low-Med Value,0.7099409783032405,1,1,5348.217469879518,11.0,13377.87,1216.1699999999998,0.5015197568389058,89.0,0.1818181818181818,0.8181818181818182,5.0,9.0,913,Fashion,East,Direct,40
102964,Low Risk (Healthy),0.1605290674463853,0,0,29540.19314404432,35.0,58432.93,1669.5122857142858,1.5578635014836797,2.0,0.0857142857142857,0.4285714285714285,4.428571428571429,18.0,722,Home & Kitchen,North,Social Media,34
102965,Watchlist (Medium Risk),0.4006685962462828,0,0,13532.63697225573,23.0,30735.77,1336.3378260869565,0.982905982905983,127.0,0.0869565217391304,0.391304347826087,4.118181818181818,18.0,829,Grocery,East,Email,44
102967,High Risk / Low-Med Value,0.7971963465944483,1,1,4440.575732899023,2.0,3734.95,1867.475,0.5084745762711864,144.0,0.5,0.5,3.6,9.0,307,Fashion,North,Paid Ads,39
102968,Watchlist (Medium Risk),0.5187525189903551,1,0,11780.031954887218,3.0,4292.45,1430.8166666666666,1.6666666666666663,64.0,0.0,0.3333333333333333,3.5,13.0,133,Books,Central,Referral,36
102969,Watchlist (Medium Risk),0.5572141125327613,1,1,2248.558695652174,1.0,283.38,283.38,30.0,38.0,0.0,1.0,3.6,14.0,46,Books,East,Paid Ads,41
102970,Low Risk (Healthy),0.179755556112442,0,0,30535.4748995984,15.0,20831.05,1388.736666666667,2.238805970149253,21.0,0.0666666666666666,0.4,4.1,30.0,249,Home & Kitchen,North,Social Media,30
102971,High Risk / Low-Med Value,0.7207189931354381,1,0,7708.532146768893,13.0,19281.89,1483.2223076923076,0.5118110236220472,47.0,0.2307692307692307,0.3846153846153846,3.640000000000001,6.0,913,Fashion,West,Organic Search,22
102972,High Risk / Low-Med Value,0.7871104005349774,1,1,3426.55843373494,10.0,8571.09,857.109,0.4622496147919877,88.0,0.2,0.4,4.183333333333334,6.0,913,Fashion,North,Paid Ads,44
102973,Low Risk (Healthy),0.1703791698256164,0,0,11674.361217948715,9.0,4989.59,554.3988888888889,2.0,19.0,0.0,0.4444444444444444,4.08,29.0,156,Grocery,West,Organic Search,51
102974,Low Risk (Healthy),0.3377054718833042,0,0,16541.351445783133,13.0,18807.29,1446.7146153846154,0.9948979591836736,7.0,0.2307692307692307,0.0769230769230769,4.266666666666667,16.0,415,Fashion,East,Email,22
102975,Low Risk (Healthy),0.2790198210364769,0,0,12654.298510242086,14.0,18617.42,1329.8157142857142,0.9952606635071092,86.0,0.0714285714285714,0.2857142857142857,4.511111111111111,35.0,537,Beauty & Personal Care,West,Paid Ads,36
102976,Low Risk (Healthy),0.3455722515897097,0,0,4280.871197411003,8.0,3624.08,453.01,1.188118811881188,83.0,0.0,0.375,4.220000000000001,26.0,309,Books,South,Direct,30
102977,Watchlist (Medium Risk),0.5741253246784257,1,0,21350.01736035049,16.0,53404.29,3337.768125,0.5405405405405405,11.0,0.0625,0.625,4.38,7.0,913,Electronics,North,Organic Search,44
102978,Low Risk (Healthy),0.2369773381180805,0,0,19660.948616600792,7.0,13628.0,1946.857142857143,1.065989847715736,46.0,0.0,0.5714285714285714,4.24,20.0,253,Electronics,South,Paid Ads,37
102979,Watchlist (Medium Risk),0.4164934056142059,0,1,13556.788679245285,9.0,7874.08,874.8977777777777,1.5789473684210529,21.0,0.0,0.4444444444444444,3.24,22.0,212,Toys & Games,West,Paid Ads,71
102980,Low Risk (Healthy),0.2516543085721359,0,0,30969.9877245509,12.0,14169.83,1180.819166666667,2.647058823529412,22.0,0.0,0.4166666666666667,4.1,25.0,167,Grocery,Central,Referral,31
102983,High Risk / Low-Med Value,0.6460219425279622,1,0,13509.593769470406,12.0,11881.04,990.0866666666668,2.155688622754491,130.0,0.0,0.5,4.1375,4.0,321,Fashion,Central,Paid Ads,40
102984,Watchlist (Medium Risk),0.5824598979459239,1,0,1481.7158256880737,3.0,1769.94,589.98,1.139240506329114,12.0,0.0,0.3333333333333333,4.037037037037037,10.0,436,Beauty & Personal Care,South,Referral,35
102985,High Risk / Low-Med Value,0.7685898551222934,1,1,6805.924891304348,9.0,8577.33,953.0366666666666,0.9507042253521126,142.0,0.1111111111111111,0.8888888888888888,3.725,9.0,460,Sports & Outdoors,South,Organic Search,36
102986,Watchlist (Medium Risk),0.5451837214389958,1,1,11056.14674796748,3.0,3725.77,1241.9233333333334,0.9090909090909092,0.0,0.0,0.0,4.233333333333333,12.0,123,Sports & Outdoors,Central,Social Media,35
102987,Low Risk (Healthy),0.0932650829929669,0,0,36571.441482300885,25.0,45288.47,1811.5388,1.7814726840855106,20.0,0.04,0.36,4.0,33.0,452,Home & Kitchen,East,Referral,47
102988,High Risk / Low-Med Value,0.8262044223794398,1,1,3324.625056179776,7.0,4053.31,579.0442857142858,0.9545454545454546,221.0,0.0,0.4285714285714285,3.466666666666667,3.0,445,Beauty & Personal Care,East,Organic Search,25
102989,High Risk / Low-Med Value,0.7387008270018031,1,1,6887.018211920531,7.0,8547.45,1221.064285714286,0.8860759493670886,127.0,0.0,0.5714285714285714,4.65,10.0,453,Fashion,East,Referral,33
102990,Low Risk (Healthy),0.2226811659244429,0,0,20462.65792349727,22.0,41037.44,1865.338181818182,0.9806835066864784,9.0,0.0909090909090909,0.5,4.005882352941176,20.0,732,Home & Kitchen,West,Referral,31
102991,Watchlist (Medium Risk),0.5634715480549791,1,0,4182.459482758621,1.0,1329.22,1329.22,30.0,54.0,0.0,0.0,5.0,9.0,116,Home & Kitchen,South,Organic Search,18
102992,Low Risk (Healthy),0.2342809241486866,0,0,16063.53338658147,13.0,13775.03,1059.6176923076923,1.3402061855670104,10.0,0.1538461538461538,0.4615384615384615,3.85,24.0,313,Sports & Outdoors,West,Paid Ads,44
102994,Low Risk (Healthy),0.3347599194865804,0,1,15289.946193265008,23.0,28611.05,1243.958695652174,1.15,36.0,0.0,0.5652173913043478,4.192857142857143,20.0,683,Home & Kitchen,East,Email,28
102995,Watchlist (Medium Risk),0.5314716477209174,1,1,10436.660915492956,4.0,4060.29,1015.0725,1.4285714285714286,13.0,0.0,0.0,3.7,13.0,142,Toys & Games,North,Social Media,46
102996,Low Risk (Healthy),0.2828738353183471,0,0,12271.93964460784,24.0,27435.35,1143.1395833333331,0.9809264305177112,63.0,0.125,0.25,4.366666666666666,17.0,816,Fashion,North,Paid Ads,18
102997,Low Risk (Healthy),0.1431001781050707,0,0,15614.80029868578,33.0,35807.09,1085.0633333333333,1.228287841191067,30.0,0.0,0.4545454545454545,4.221428571428572,25.0,837,Sports & Outdoors,East,Paid Ads,35
102998,Watchlist (Medium Risk),0.5035879234244584,1,1,26332.87683284458,8.0,24601.4,3075.175,0.8450704225352113,32.0,0.125,0.875,4.0,17.0,341,Electronics,North,Organic Search,33
102999,Watchlist (Medium Risk),0.4577936774753453,0,0,9512.674923076924,8.0,8470.19,1058.77375,0.8333333333333334,32.0,0.0,0.625,4.433333333333334,12.0,325,Home & Kitchen,Central,Organic Search,35
103000,Low Risk (Healthy),0.2358544299144044,0,0,21844.950819672133,2.0,3650.8,1825.4,1.6666666666666667,8.0,1.0,0.0,4.4,21.0,61,Fashion,Central,Organic Search,35
103001,Watchlist (Medium Risk),0.4924235370326863,0,0,9922.212531017369,6.0,10955.21,1825.868333333333,0.4774535809018568,7.0,0.0,0.8333333333333334,4.05,14.0,403,Home & Kitchen,South,Organic Search,34
103002,High Risk / Low-Med Value,0.6253033528793507,1,0,13630.478777472526,14.0,27186.27,1941.8764285714285,0.6919275123558484,100.0,0.0714285714285714,0.2857142857142857,3.7285714285714286,12.0,728,Home & Kitchen,South,Organic Search,30
103003,Low Risk (Healthy),0.2513463912568699,0,0,21105.687,21.0,28911.9,1376.757142857143,1.7166212534059946,130.0,0.0952380952380952,0.2857142857142857,4.223076923076923,34.0,500,Home & Kitchen,East,Social Media,33
103004,Low Risk (Healthy),0.3232211859420318,0,0,27380.26111719606,24.0,68488.16,2853.6733333333336,0.8685162846803378,53.0,0.1666666666666666,0.1666666666666666,4.655555555555555,21.0,913,Electronics,South,Social Media,49
103005,High Risk / Low-Med Value,0.6708049928050286,1,0,3767.244802867384,3.0,2879.62,959.8733333333332,0.6,125.0,0.0,0.6666666666666666,3.4,12.0,279,Fashion,Central,Organic Search,28
103006,Watchlist (Medium Risk),0.5821944130598944,1,0,22809.5564516129,9.0,17435.25,1937.25,1.267605633802817,3.0,0.1111111111111111,0.3333333333333333,3.5500000000000003,11.0,279,Fashion,North,Social Media,59
103007,Watchlist (Medium Risk),0.3796210315732069,0,0,37346.27857142857,5.0,15757.06,3151.412,1.4018691588785046,42.0,0.2,0.4,3.75,18.0,154,Home & Kitchen,East,Organic Search,28
103008,Low Risk (Healthy),0.2533434071027005,0,0,18836.902409638555,37.0,47118.06,1273.461081081081,1.2443946188340806,18.0,0.081081081081081,0.4864864864864865,4.080952380952381,22.0,913,Home & Kitchen,North,Paid Ads,37
103010,High Risk / Low-Med Value,0.8616126364780834,1,1,2242.493251088534,7.0,4233.09,604.7271428571429,0.5316455696202532,233.0,0.0,0.5714285714285714,3.475,6.0,689,Beauty & Personal Care,North,Social Media,31
103011,High Risk / Low-Med Value,0.8308386182713247,1,1,10753.99648173207,13.0,21773.16,1674.8584615384616,0.6532663316582915,136.0,0.0769230769230769,0.6153846153846154,3.4799999999999995,9.0,739,Home & Kitchen,East,Organic Search,50
103012,Watchlist (Medium Risk),0.4708833994992614,0,0,12806.499092178772,23.0,25121.79,1092.2517391304348,1.0014513788098691,17.0,0.1739130434782608,0.3043478260869565,4.208333333333333,12.0,716,Fashion,Central,Paid Ads,40
103013,Watchlist (Medium Risk),0.5534509194412692,1,1,22948.44649122807,4.0,10751.19,2687.7975,0.9022556390977444,2.0,0.0,0.25,4.133333333333333,11.0,171,Electronics,East,Referral,32
103014,Watchlist (Medium Risk),0.4601898132721321,0,1,34085.24134897361,8.0,31844.02,3980.5025,0.8163265306122448,33.0,0.125,0.625,4.775,19.0,341,Electronics,North,Organic Search,50
103015,High Risk / High Value,0.7562710742754026,1,1,21990.17925445705,15.0,37172.44,2478.162666666666,0.812274368231047,52.0,0.2,0.4666666666666667,3.442857142857143,8.0,617,Electronics,North,Direct,23
103016,Low Risk (Healthy),0.3443650445188615,0,0,23627.801851851847,6.0,13982.48,2330.4133333333334,1.4285714285714286,0.0,0.1666666666666666,0.1666666666666666,3.575,21.0,216,Electronics,West,Paid Ads,28
103017,Watchlist (Medium Risk),0.5633845417220096,1,1,47819.0406354515,8.0,39172.31,4896.53875,1.818181818181818,142.0,0.375,0.25,4.0,14.0,299,Electronics,North,Organic Search,41
103018,Low Risk (Healthy),0.169003860640586,0,0,13396.860454545456,11.0,8074.82,734.0745454545454,1.7741935483870968,13.0,0.0,0.4545454545454545,4.16,25.0,220,Fashion,South,Social Media,43
103019,Low Risk (Healthy),0.2975473934776035,0,0,13620.261358313815,15.0,15933.84,1062.256,1.1194029850746268,25.0,0.0666666666666666,0.5333333333333333,4.35,17.0,427,Beauty & Personal Care,West,Referral,38
103020,Low Risk (Healthy),0.2621471881774404,0,0,18185.87202970297,11.0,20129.02,1829.9109090909087,1.375,114.0,0.1818181818181818,0.4545454545454545,4.314285714285714,26.0,404,Home & Kitchen,South,Paid Ads,33
103021,Watchlist (Medium Risk),0.4205846751942234,0,1,8617.24622124863,24.0,21554.92,898.1216666666666,0.8304498269896194,9.0,0.0416666666666666,0.75,4.155555555555555,20.0,913,Grocery,Central,Direct,32
103022,Watchlist (Medium Risk),0.4041936964155035,0,1,13810.115550239236,22.0,23723.13,1078.324090909091,1.2154696132596683,66.0,0.0,0.4090909090909091,3.876923076923077,19.0,627,Grocery,West,Direct,47
103023,Watchlist (Medium Risk),0.5359629371591321,1,0,1128.7827777777777,1.0,278.33,278.33,30.0,62.0,0.0,1.0,4.037037037037037,13.0,90,Beauty & Personal Care,North,Organic Search,37
103024,High Risk / Low-Med Value,0.6341060477656896,1,1,6894.813861386139,2.0,1907.88,953.94,2.5,42.0,0.0,0.5,1.7,12.0,101,Grocery,Central,Organic Search,25
103025,Low Risk (Healthy),0.328240106739204,0,0,13209.151289398278,26.0,25260.24,971.5476923076924,1.3043478260869563,0.0,0.0384615384615384,0.1923076923076923,4.109090909090909,12.0,698,Beauty & Personal Care,Central,Paid Ads,24
103026,High Risk / Low-Med Value,0.719588994450787,1,0,1406.72825,2.0,1541.62,770.81,0.594059405940594,197.0,0.0,1.0,2.4,11.0,400,Toys & Games,South,Social Media,51
103027,Low Risk (Healthy),0.134738677700394,0,0,26870.116648411826,42.0,67212.09999999999,1600.2880952380951,1.4,7.0,0.0476190476190476,0.5,4.26,19.0,913,Sports & Outdoors,South,Social Media,27
103028,High Risk / Low-Med Value,0.693166681221802,1,1,10409.744030668127,19.0,26038.62,1370.4536842105265,0.6658878504672897,44.0,0.0,0.3157894736842105,3.4,7.0,913,Home & Kitchen,South,Organic Search,38
103029,Watchlist (Medium Risk),0.3937398692208896,0,1,4653.392156862745,2.0,1950.6,975.3,0.6593406593406593,59.0,0.0,0.0,4.037037037037037,19.0,153,Home & Kitchen,East,Direct,49
103030,Watchlist (Medium Risk),0.3532239303341341,0,1,9836.410968379443,15.0,13636.23,909.082,1.0044642857142856,30.0,0.0,0.2666666666666666,4.233333333333333,25.0,506,Sports & Outdoors,East,Paid Ads,40
103031,Watchlist (Medium Risk),0.4064504143162105,0,1,7290.928155339805,3.0,2057.44,685.8133333333334,1.1688311688311688,14.0,0.3333333333333333,0.6666666666666666,5.0,16.0,103,Grocery,Central,Email,26
103032,High Risk / Low-Med Value,0.7933063927498333,1,0,1175.8765942028988,2.0,2222.8900000000003,1111.4450000000002,0.2105263157894736,255.0,0.0,1.0,3.6,4.0,690,Books,West,Email,23
103033,Watchlist (Medium Risk),0.5085308566059684,1,1,7515.90569550931,19.0,18800.06,989.4768421052632,0.7133917396745932,7.0,0.1052631578947368,0.2105263157894736,4.222222222222222,16.0,913,Fashion,Central,Organic Search,55
103034,High Risk / Low-Med Value,0.6485870803917055,1,0,664.7451219512195,2.0,821.37,410.685,0.2898550724637681,44.0,0.0,0.5,4.037037037037037,4.0,451,Books,South,Organic Search,23
103035,Low Risk (Healthy),0.3477421179350156,0,0,6972.365185185186,7.0,5157.64,736.8057142857143,1.141304347826087,65.0,0.1428571428571428,0.2857142857142857,3.8333333333333335,20.0,270,Sports & Outdoors,East,Organic Search,28
103036,High Risk / Low-Med Value,0.6162560111798556,1,1,10495.721532846715,11.0,15757.96,1432.541818181818,0.7746478873239437,85.0,0.0909090909090909,0.4545454545454545,3.9333333333333336,15.0,548,Sports & Outdoors,North,Direct,39
103037,Low Risk (Healthy),0.2307634688990386,0,0,24558.75513784461,29.0,53692.84,1851.4772413793105,1.0957178841309825,0.0,0.0344827586206896,0.3793103448275862,3.892857142857143,17.0,798,Home & Kitchen,South,Paid Ads,32
103038,Low Risk (Healthy),0.2937210726565004,0,0,16126.146009975064,19.0,35433.340000000004,1864.912631578948,0.8028169014084506,86.0,0.1052631578947368,0.1578947368421052,4.569230769230769,23.0,802,Fashion,East,Email,41
103039,High Risk / Low-Med Value,0.7986341070993654,1,1,701.6423076923077,2.0,524.79,262.395,1.1764705882352942,156.0,0.5,0.5,3.2,7.0,273,Beauty & Personal Care,North,Paid Ads,18
103040,Low Risk (Healthy),0.2947990775373915,0,0,19212.665876777253,13.0,11106.5,854.3461538461538,2.0207253886010363,9.0,0.0769230769230769,0.5384615384615384,3.985714285714285,20.0,211,Fashion,Central,Paid Ads,32
103041,Watchlist (Medium Risk),0.5236598210807624,1,0,5484.698140495869,8.0,7272.860000000001,909.1075,0.6521739130434783,1.0,0.0,0.75,4.233333333333333,2.0,484,Fashion,South,Direct,42
103042,Low Risk (Healthy),0.1977746706349671,0,0,9980.55498281787,10.0,7957.1,795.71,1.25,20.0,0.0,0.2,4.228571428571429,23.0,291,Books,North,Paid Ads,42
103043,High Risk / Low-Med Value,0.6686375737929362,1,0,9344.39578313253,23.0,23373.79,1016.2517391304348,0.8023255813953488,46.0,0.217391304347826,0.2608695652173913,4.058333333333334,8.0,913,Fashion,West,Referral,28
103044,High Risk / Low-Med Value,0.7315435325185494,1,1,7293.1832752613245,6.0,5734.64,955.7733333333334,0.8653846153846153,65.0,0.1666666666666666,0.8333333333333334,3.3,11.0,287,Sports & Outdoors,North,Paid Ads,23
103045,Low Risk (Healthy),0.1249140843846944,0,0,34877.790212264146,29.0,40515.57,1397.0886206896553,2.213740458015267,31.0,0.1034482758620689,0.6206896551724138,4.16,31.0,424,Home & Kitchen,South,Organic Search,37
103046,High Risk / Low-Med Value,0.6317617691441785,1,1,4186.332495344506,9.0,6159.07,684.3411111111111,0.5487804878048781,9.0,0.2222222222222222,0.3333333333333333,3.92,9.0,537,Fashion,North,Organic Search,20
103047,Low Risk (Healthy),0.3102643040402887,0,0,39389.39615384615,4.0,7014.549999999999,1753.6374999999998,2.926829268292683,16.0,0.0,0.0,5.0,14.0,65,Home & Kitchen,West,Organic Search,49
103048,Low Risk (Healthy),0.242751530231738,0,0,25294.849130434784,13.0,15939.22,1226.0938461538462,1.7567567567567566,8.0,0.0769230769230769,0.3076923076923077,4.1375,29.0,230,Fashion,Central,Referral,36
103049,High Risk / Low-Med Value,0.829803712778138,1,1,2077.861445783132,7.0,5197.5,742.5,0.2868852459016394,8.0,0.2857142857142857,0.7142857142857143,3.1,6.0,913,Fashion,North,Paid Ads,27
103050,Low Risk (Healthy),0.2254593163781174,0,0,13334.65407503234,24.0,28240.24,1176.6766666666665,1.1783960720130933,23.0,0.0833333333333333,0.4166666666666667,3.946153846153846,24.0,773,Fashion,East,Paid Ads,23
103051,Watchlist (Medium Risk),0.3836229192917149,0,0,16299.46056338028,13.0,12682.32,975.5630769230768,2.549019607843137,86.0,0.0,0.1538461538461538,4.071428571428571,18.0,284,Fashion,East,Organic Search,28
103052,Low Risk (Healthy),0.1619370268683486,0,0,15292.439812138728,27.0,28992.79,1073.8070370370372,1.238532110091743,9.0,0.1111111111111111,0.5185185185185185,4.108333333333333,24.0,692,Sports & Outdoors,West,Social Media,18
103053,Low Risk (Healthy),0.3253285433672963,0,0,10702.03187294633,19.0,26769.74,1408.9336842105265,0.6404494382022472,16.0,0.0526315789473684,0.4736842105263157,4.092857142857143,20.0,913,Sports & Outdoors,South,Email,40
103054,High Risk / Low-Med Value,0.6115575876474064,1,1,8721.513149847095,4.0,7813.52,1953.38,0.6349206349206349,131.0,0.0,1.0,4.0,13.0,327,Home & Kitchen,East,Social Media,26
103055,High Risk / Low-Med Value,0.6434574172260864,1,1,9819.591085790886,20.0,20069.63,1003.4815,0.8333333333333334,13.0,0.15,0.2,3.63,11.0,746,Fashion,East,Direct,39
103056,High Risk / Low-Med Value,0.7649682762907625,1,1,1743.376194029851,5.0,3200.17,640.034,0.3968253968253968,108.0,0.0,0.4,4.75,13.0,670,Beauty & Personal Care,North,Organic Search,40
103058,Low Risk (Healthy),0.3033575964960621,0,0,6838.591185410334,9.0,6164.1,684.9000000000001,0.9183673469387754,31.0,0.1111111111111111,0.2222222222222222,4.466666666666666,17.0,329,Beauty & Personal Care,East,Social Media,37
