order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,net_amount,is_returned
ORD1032380019,103238,2024-08-18,Electronics,1,2690.21,0.0,2690.21,0
ORD1032380020,103238,2024-10-22,Home & Kitchen,1,1674.45,20.0,1339.56,0
ORD1032380021,103238,2024-11-05,Home & Kitchen,1,2063.82,0.0,2063.82,1
ORD1032380022,103238,2024-11-06,Home & Kitchen,1,2404.93,20.0,1923.95,0
ORD1032380023,103238,2024-11-10,Home & Kitchen,1,1221.95,0.0,1221.95,0
ORD1032380024,103238,2024-11-19,Books,2,287.8,5.0,546.82,0
ORD1032380025,103238,2024-12-31,Home & Kitchen,2,1216.81,0.0,2433.62,0
ORD1032380026,103238,2025-02-15,Books,1,436.2,0.0,436.2,0
ORD1032380027,103238,2025-02-18,Home & Kitchen,1,722.11,0.0,722.11,0
ORD1032380028,103238,2025-03-31,Fashion,1,505.44,15.0,429.62,0
ORD1032380029,103238,2025-04-08,Home & Kitchen,2,2014.31,0.0,4028.62,0
ORD1032380030,103238,2025-04-24,Home & Kitchen,1,1590.23,0.0,1590.23,1
ORD1032380031,103238,2025-04-26,Home & Kitchen,1,991.8,15.0,843.03,0
ORD1032380032,103238,2025-04-28,Home & Kitchen,1,1358.53,15.0,1154.75,0
ORD1032380033,103238,2025-06-17,Home & Kitchen,2,1184.44,0.0,2368.89,1
ORD1032380034,103238,2025-06-18,Home & Kitchen,2,2047.84,0.0,4095.68,0
ORD1032390001,103239,2024-07-11,Toys & Games,1,707.53,20.0,566.02,0
ORD1032390002,103239,2024-08-09,Toys & Games,2,483.16,0.0,966.32,0
ORD1032390003,103239,2024-08-10,Home & Kitchen,1,1564.32,20.0,1251.45,0
ORD1032390004,103239,2024-10-15,Toys & Games,1,757.45,15.0,643.83,0
ORD1032390005,103239,2024-11-05,Electronics,1,1252.23,0.0,1252.23,0
ORD1032390006,103239,2024-11-19,Toys & Games,1,734.83,25.0,551.12,0
ORD1032390007,103239,2025-03-05,Sports & Outdoors,1,1143.63,0.0,1143.63,0
ORD1032390008,103239,2025-03-29,Toys & Games,2,747.31,20.0,1195.7,0
ORD1032390009,103239,2025-06-17,Toys & Games,1,671.27,20.0,537.02,0
ORD1032390010,103239,2025-07-04,Toys & Games,2,870.44,0.0,1740.88,0
ORD1032390011,103239,2025-08-16,Electronics,1,3149.78,0.0,3149.78,0
ORD1032400001,103240,2024-12-03,Electronics,2,4203.89,0.0,8407.77,1
ORD1032400002,103240,2024-12-11,Electronics,1,4575.73,10.0,4118.16,0
ORD1032400003,103240,2025-01-30,Electronics,1,5536.61,5.0,5259.78,0
ORD1032400004,103240,2025-02-04,Sports & Outdoors,1,986.35,0.0,986.35,0
ORD1032400005,103240,2025-02-11,Electronics,1,2590.39,0.0,2590.39,0
ORD1032400006,103240,2025-02-21,Electronics,3,2985.11,20.0,7164.26,0
ORD1032400007,103240,2025-03-03,Electronics,1,4011.81,0.0,4011.81,0
ORD1032400008,103240,2025-03-07,Electronics,1,2836.48,20.0,2269.19,0
ORD1032400009,103240,2025-03-09,Electronics,1,4021.11,0.0,4021.11,0
ORD1032400010,103240,2025-03-15,Electronics,1,2449.23,5.0,2326.77,0
ORD1032400011,103240,2025-03-30,Home & Kitchen,1,1838.49,10.0,1654.64,0
ORD1032400012,103240,2025-04-06,Toys & Games,2,950.27,0.0,1900.54,0
ORD1032400013,103240,2025-04-27,Electronics,1,3188.64,20.0,2550.91,0
ORD1032400014,103240,2025-05-08,Home & Kitchen,1,1156.71,0.0,1156.71,0
ORD1032400015,103240,2025-06-09,Sports & Outdoors,1,1068.11,5.0,1014.71,0
ORD1032400016,103240,2025-06-15,Electronics,1,2193.48,5.0,2083.8,0
ORD1032400017,103240,2025-07-09,Electronics,1,4442.48,5.0,4220.36,0
ORD1032400018,103240,2025-07-12,Electronics,1,2012.07,5.0,1911.47,0
ORD1032400019,103240,2025-07-18,Electronics,1,1817.97,0.0,1817.97,0
ORD1032400020,103240,2025-07-24,Books,1,250.06,15.0,212.55,0
ORD1032400021,103240,2025-08-07,Electronics,1,3845.29,0.0,3845.29,0
ORD1032400022,103240,2025-08-12,Electronics,2,3649.8,0.0,7299.61,0
ORD1032410001,103241,2025-03-14,Home & Kitchen,1,430.11,0.0,430.11,0
ORD1032410002,103241,2025-03-17,Fashion,1,634.05,0.0,634.05,0
ORD1032410003,103241,2025-08-29,Fashion,1,1400.33,5.0,1330.31,0
ORD1032420001,103242,2025-01-07,Sports & Outdoors,2,1554.77,0.0,3109.54,0
ORD1032420002,103242,2025-02-07,Sports & Outdoors,1,1630.52,20.0,1304.41,0
ORD1032420003,103242,2025-02-16,Sports & Outdoors,1,1310.69,30.0,917.48,0
ORD1032420004,103242,2025-04-02,Sports & Outdoors,3,1215.44,0.0,3646.33,0
ORD1032420005,103242,2025-05-03,Sports & Outdoors,1,1139.35,0.0,1139.35,0
ORD1032420006,103242,2025-07-31,Sports & Outdoors,1,1682.14,0.0,1682.14,0
ORD1032420007,103242,2025-08-13,Grocery,1,159.62,15.0,135.68,0
ORD1032430001,103243,2024-04-22,Beauty & Personal Care,1,704.11,10.0,633.7,0
ORD1032430002,103243,2024-09-16,Beauty & Personal Care,1,310.13,15.0,263.61,0
ORD1032430003,103243,2025-08-13,Beauty & Personal Care,2,400.03,20.0,640.05,0
ORD1032440001,103244,2025-08-23,Beauty & Personal Care,2,795.61,10.0,1432.1,0
ORD1032450001,103245,2025-06-02,Beauty & Personal Care,2,586.35,5.0,1114.06,0
ORD1032450002,103245,2025-06-02,Beauty & Personal Care,1,603.57,15.0,513.04,0
ORD1032450003,103245,2025-06-17,Grocery,1,464.36,15.0,394.71,0
ORD1032450004,103245,2025-07-01,Beauty & Personal Care,1,519.29,0.0,519.29,0
ORD1032460001,103246,2024-02-04,Grocery,1,454.85,5.0,432.11,0
ORD1032460002,103246,2024-02-21,Grocery,2,546.45,0.0,1092.9,0
ORD1032460003,103246,2024-04-25,Grocery,1,543.12,0.0,543.12,0
ORD1032460004,103246,2024-05-09,Books,2,387.34,10.0,697.22,0
ORD1032460005,103246,2024-05-14,Grocery,1,768.12,10.0,691.31,0
ORD1032460006,103246,2024-05-31,Grocery,1,297.89,0.0,297.89,0
ORD1032460007,103246,2024-08-14,Grocery,1,392.28,5.0,372.67,0
ORD1032460008,103246,2024-10-11,Toys & Games,1,1054.46,10.0,949.01,0
ORD1032460009,103246,2024-10-16,Sports & Outdoors,1,720.82,0.0,720.82,0
ORD1032470001,103247,2023-03-29,Home & Kitchen,2,2484.81,0.0,4969.61,0
ORD1032470002,103247,2023-04-07,Home & Kitchen,1,563.76,0.0,563.76,0
ORD1032470003,103247,2023-08-03,Home & Kitchen,1,1711.72,0.0,1711.72,0
ORD1032470004,103247,2023-09-23,Home & Kitchen,1,1530.29,30.0,1071.21,1
ORD1032470005,103247,2023-10-03,Sports & Outdoors,1,1753.25,5.0,1665.59,0
ORD1032470006,103247,2023-12-14,Home & Kitchen,1,1757.69,0.0,1757.69,0
ORD1032470007,103247,2024-05-05,Home & Kitchen,1,997.24,5.0,947.38,0
ORD1032470008,103247,2024-06-06,Home & Kitchen,1,1588.63,0.0,1588.63,0
ORD1032470009,103247,2024-08-05,Electronics,1,3868.45,10.0,3481.61,0
ORD1032470010,103247,2024-09-01,Home & Kitchen,2,1522.34,0.0,3044.68,0
ORD1032470011,103247,2024-09-30,Beauty & Personal Care,1,571.96,10.0,514.77,0
ORD1032470012,103247,2024-10-10,Home & Kitchen,1,440.11,0.0,440.11,0
ORD1032470013,103247,2024-11-26,Grocery,1,289.69,0.0,289.69,0
ORD1032470014,103247,2024-12-28,Home & Kitchen,3,1312.56,0.0,3937.67,0
ORD1032470015,103247,2025-02-09,Home & Kitchen,2,1041.88,0.0,2083.75,0
ORD1032470016,103247,2025-04-11,Beauty & Personal Care,1,800.49,0.0,800.49,0
ORD1032470017,103247,2025-04-18,Home & Kitchen,1,1820.3,0.0,1820.3,0
ORD1032470018,103247,2025-04-27,Electronics,2,4424.17,0.0,8848.35,0
ORD1032470019,103247,2025-06-11,Electronics,1,2785.93,0.0,2785.93,1
ORD1032470020,103247,2025-07-09,Electronics,1,2291.2,0.0,2291.2,0
ORD1032470021,103247,2025-07-11,Home & Kitchen,1,1460.63,0.0,1460.63,0
ORD1032470022,103247,2025-07-26,Home & Kitchen,1,1060.66,0.0,1060.66,1
ORD1032480001,103248,2023-04-03,Electronics,1,2739.41,0.0,2739.41,0
ORD1032480002,103248,2023-04-10,Books,1,218.11,0.0,218.11,0
ORD1032480003,103248,2023-04-13,Grocery,1,570.32,0.0,570.32,0
ORD1032480004,103248,2024-02-16,Electronics,2,3096.77,5.0,5883.86,0
ORD1032480005,103248,2024-06-16,Electronics,1,3234.13,5.0,3072.42,0
ORD1032480006,103248,2024-06-16,Electronics,1,3686.98,0.0,3686.98,0
ORD1032480007,103248,2025-03-21,Electronics,1,2886.24,0.0,2886.24,0
ORD1032480008,103248,2025-08-15,Electronics,1,5130.56,0.0,5130.56,0
ORD1032490001,103249,2024-04-15,Books,1,207.06,20.0,165.65,0
ORD1032490002,103249,2024-05-12,Books,1,331.64,0.0,331.64,0
ORD1032490003,103249,2024-08-25,Books,1,401.92,0.0,401.92,0
ORD1032490004,103249,2024-08-27,Books,1,405.12,0.0,405.12,0
ORD1032490005,103249,2024-09-16,Home & Kitchen,2,1214.43,0.0,2428.85,0
ORD1032490006,103249,2024-10-14,Books,1,365.71,0.0,365.71,0
ORD1032490007,103249,2025-01-17,Books,2,322.61,20.0,516.17,0
ORD1032500001,103250,2023-06-25,Electronics,1,2439.99,10.0,2195.99,0
ORD1032500002,103250,2023-07-15,Beauty & Personal Care,1,627.81,0.0,627.81,0
ORD1032500003,103250,2023-07-25,Beauty & Personal Care,1,645.39,0.0,645.39,0
ORD1032500004,103250,2023-09-22,Grocery,1,525.18,0.0,525.18,0
ORD1032500005,103250,2023-10-01,Beauty & Personal Care,1,529.53,10.0,476.58,0
ORD1032500006,103250,2024-01-26,Home & Kitchen,2,2066.62,15.0,3513.25,0
ORD1032500007,103250,2024-02-28,Electronics,1,2370.79,20.0,1896.63,0
ORD1032500008,103250,2024-03-18,Beauty & Personal Care,1,483.99,0.0,483.99,0
ORD1032500009,103250,2024-04-02,Home & Kitchen,2,1369.1,25.0,2053.65,0
ORD1032500010,103250,2024-06-18,Beauty & Personal Care,1,489.1,10.0,440.19,0
ORD1032500011,103250,2024-07-07,Beauty & Personal Care,2,679.66,10.0,1223.39,0
ORD1032500012,103250,2025-01-07,Beauty & Personal Care,2,768.68,20.0,1229.9,0
ORD1032500013,103250,2025-01-11,Beauty & Personal Care,1,521.49,10.0,469.34,0
ORD1032500014,103250,2025-01-14,Books,2,231.44,5.0,439.74,0
ORD1032500015,103250,2025-03-14,Beauty & Personal Care,1,588.79,0.0,588.79,0
ORD1032500016,103250,2025-04-05,Beauty & Personal Care,1,519.15,20.0,415.32,0
ORD1032500017,103250,2025-05-16,Beauty & Personal Care,1,645.45,5.0,613.18,0
ORD1032500018,103250,2025-07-06,Home & Kitchen,1,2174.6,10.0,1957.14,0
ORD1032500019,103250,2025-07-09,Books,1,300.57,30.0,210.4,0
ORD1032500020,103250,2025-07-12,Beauty & Personal Care,2,502.24,0.0,1004.47,0
ORD1032500021,103250,2025-07-13,Beauty & Personal Care,1,375.86,20.0,300.69,0
ORD1032500022,103250,2025-07-27,Home & Kitchen,2,910.88,20.0,1457.41,0
ORD1032510001,103251,2023-01-08,Beauty & Personal Care,2,490.75,10.0,883.35,0
ORD1032510002,103251,2023-01-17,Beauty & Personal Care,1,501.26,20.0,401.01,0
ORD1032510003,103251,2023-03-15,Fashion,1,1044.23,0.0,1044.23,0
ORD1032510004,103251,2023-03-28,Grocery,1,459.1,5.0,436.14,0
ORD1032510005,103251,2023-06-08,Beauty & Personal Care,1,544.06,10.0,489.65,0
ORD1032510006,103251,2023-07-20,Beauty & Personal Care,1,712.42,0.0,712.42,0
ORD1032510007,103251,2023-08-20,Books,2,220.31,10.0,396.56,0
ORD1032510008,103251,2023-09-08,Beauty & Personal Care,1,643.37,25.0,482.52,0
ORD1032510009,103251,2023-09-13,Electronics,2,2108.35,20.0,3373.36,0
ORD1032510010,103251,2023-09-21,Beauty & Personal Care,1,664.02,20.0,531.22,0
ORD1032510011,103251,2023-09-23,Beauty & Personal Care,1,920.46,0.0,920.46,0
ORD1032510012,103251,2023-09-27,Books,1,381.76,10.0,343.58,0
ORD1032510013,103251,2023-10-07,Beauty & Personal Care,2,541.05,10.0,973.88,0
ORD1032510014,103251,2023-10-27,Beauty & Personal Care,1,600.97,5.0,570.93,0
ORD1032510015,103251,2023-12-12,Beauty & Personal Care,1,496.45,15.0,421.98,0
ORD1032510016,103251,2023-12-19,Beauty & Personal Care,1,687.14,0.0,687.14,0
ORD1032510017,103251,2024-02-29,Beauty & Personal Care,1,528.79,0.0,528.79,0
ORD1032510018,103251,2024-03-24,Grocery,1,537.84,0.0,537.84,0
ORD1032510019,103251,2024-03-31,Beauty & Personal Care,1,392.08,15.0,333.27,0
ORD1032510020,103251,2024-04-24,Beauty & Personal Care,1,617.23,0.0,617.23,0
ORD1032510021,103251,2024-04-30,Beauty & Personal Care,2,523.9,0.0,1047.8,0
ORD1032510022,103251,2024-05-26,Beauty & Personal Care,2,684.64,5.0,1300.81,0
ORD1032510023,103251,2024-06-13,Home & Kitchen,2,1077.93,0.0,2155.85,0
ORD1032510024,103251,2024-07-02,Beauty & Personal Care,1,582.01,15.0,494.7,0
ORD1032510025,103251,2024-07-19,Toys & Games,1,1043.49,0.0,1043.49,0
ORD1032510026,103251,2024-09-20,Beauty & Personal Care,1,360.77,20.0,288.61,0
ORD1032510027,103251,2024-10-31,Beauty & Personal Care,1,412.41,5.0,391.79,1
ORD1032510028,103251,2025-08-30,Beauty & Personal Care,1,644.43,0.0,644.43,0
ORD1032520001,103252,2024-11-05,Fashion,1,1038.36,5.0,986.44,1
ORD1032520002,103252,2024-11-16,Fashion,1,1043.73,15.0,887.17,0
ORD1032520003,103252,2024-11-22,Home & Kitchen,2,714.93,20.0,1143.89,0
ORD1032520004,103252,2025-01-13,Beauty & Personal Care,1,829.56,5.0,788.08,0
ORD1032520005,103252,2025-05-12,Electronics,1,2828.36,0.0,2828.36,0
ORD1032520006,103252,2025-06-04,Fashion,2,938.19,0.0,1876.38,0
ORD1032520007,103252,2025-07-18,Fashion,1,185.21,0.0,185.21,0
ORD1032530001,103253,2023-02-20,Sports & Outdoors,1,1345.66,0.0,1345.66,0
ORD1032530002,103253,2023-08-28,Sports & Outdoors,2,1080.67,0.0,2161.34,0
ORD1032530003,103253,2023-09-06,Sports & Outdoors,2,1832.69,10.0,3298.84,0
ORD1032530004,103253,2023-11-07,Sports & Outdoors,1,1545.15,5.0,1467.89,0
ORD1032530005,103253,2023-12-18,Sports & Outdoors,2,1662.97,0.0,3325.94,0
ORD1032530006,103253,2024-03-27,Sports & Outdoors,1,1252.77,0.0,1252.77,0
ORD1032530007,103253,2024-04-10,Sports & Outdoors,1,450.77,0.0,450.77,0
ORD1032530008,103253,2024-04-24,Beauty & Personal Care,1,617.02,5.0,586.17,0
ORD1032530009,103253,2024-05-18,Sports & Outdoors,1,726.09,10.0,653.48,0
ORD1032530010,103253,2024-08-27,Sports & Outdoors,1,1116.96,0.0,1116.96,0
ORD1032530011,103253,2024-08-30,Beauty & Personal Care,1,491.3,5.0,466.74,1
ORD1032530012,103253,2024-12-02,Sports & Outdoors,1,1416.63,5.0,1345.8,0
ORD1032540001,103254,2025-05-23,Electronics,1,2103.02,15.0,1787.56,0
ORD1032540002,103254,2025-06-17,Sports & Outdoors,1,1682.56,10.0,1514.3,0
ORD1032540003,103254,2025-06-24,Electronics,1,2408.07,25.0,1806.05,0
ORD1032540004,103254,2025-07-12,Electronics,1,3649.27,0.0,3649.27,0
ORD1032540005,103254,2025-08-15,Electronics,1,3228.1,10.0,2905.29,1
ORD1032550001,103255,2025-04-17,Fashion,1,1008.21,25.0,756.16,0
ORD1032550002,103255,2025-04-18,Fashion,1,971.01,0.0,971.01,0
ORD1032550003,103255,2025-05-10,Fashion,1,887.46,0.0,887.46,0
ORD1032550004,103255,2025-06-13,Fashion,2,857.49,0.0,1714.97,0
ORD1032550005,103255,2025-07-31,Beauty & Personal Care,1,189.43,5.0,179.96,0
ORD1032550006,103255,2025-08-08,Fashion,2,621.86,0.0,1243.72,1
ORD1032560001,103256,2024-10-14,Electronics,1,3235.17,5.0,3073.41,0
ORD1032560002,103256,2024-11-24,Electronics,1,2924.5,0.0,2924.5,0
ORD1032560003,103256,2024-11-26,Electronics,1,1520.18,0.0,1520.18,0
ORD1032560004,103256,2025-01-21,Electronics,1,4288.12,10.0,3859.31,0
ORD1032560005,103256,2025-01-27,Books,1,490.46,0.0,490.46,0
ORD1032560006,103256,2025-02-08,Books,1,197.31,0.0,197.31,0
ORD1032560007,103256,2025-02-14,Electronics,1,2843.03,0.0,2843.03,0
ORD1032560008,103256,2025-02-18,Fashion,1,781.91,0.0,781.91,0
ORD1032560009,103256,2025-03-03,Beauty & Personal Care,1,274.09,30.0,191.87,1
ORD1032560010,103256,2025-03-22,Electronics,3,4639.95,20.0,11135.88,0
ORD1032560011,103256,2025-03-24,Electronics,1,3966.41,25.0,2974.81,0
ORD1032560012,103256,2025-04-10,Electronics,1,3323.85,10.0,2991.47,0
ORD1032560013,103256,2025-05-07,Electronics,1,2363.12,15.0,2008.66,0
ORD1032560014,103256,2025-07-23,Grocery,1,288.83,25.0,216.63,0
ORD1032560015,103256,2025-08-06,Electronics,1,4233.29,10.0,3809.96,0
ORD1032570001,103257,2025-06-19,Books,2,345.14,5.0,655.77,0
ORD1032570002,103257,2025-07-16,Beauty & Personal Care,1,971.5,20.0,777.2,0
ORD1032570003,103257,2025-08-06,Fashion,2,775.63,5.0,1473.7,0
ORD1032580001,103258,2023-10-13,Sports & Outdoors,1,942.57,15.0,801.18,1
ORD1032580002,103258,2023-11-15,Books,1,280.46,0.0,280.46,0
ORD1032580003,103258,2024-01-23,Sports & Outdoors,1,913.32,0.0,913.32,0
ORD1032580004,103258,2024-05-07,Sports & Outdoors,1,975.53,20.0,780.43,0
ORD1032580005,103258,2024-06-08,Sports & Outdoors,1,705.92,0.0,705.92,0
ORD1032580006,103258,2024-06-21,Home & Kitchen,2,1242.34,0.0,2484.69,0
ORD1032580007,103258,2024-09-06,Sports & Outdoors,1,450.69,25.0,338.02,1
ORD1032580008,103258,2025-01-24,Home & Kitchen,1,1566.49,5.0,1488.16,0
ORD1032590001,103259,2024-11-14,Beauty & Personal Care,1,490.28,15.0,416.74,0
ORD1032590002,103259,2024-12-08,Electronics,1,3059.25,20.0,2447.4,0
ORD1032590003,103259,2024-12-23,Beauty & Personal Care,1,588.6,20.0,470.88,0
ORD1032590004,103259,2025-02-15,Beauty & Personal Care,1,628.48,0.0,628.48,0
ORD1032590005,103259,2025-02-19,Beauty & Personal Care,1,507.16,25.0,380.37,0
ORD1032590006,103259,2025-02-28,Beauty & Personal Care,1,809.57,10.0,728.62,0
ORD1032590007,103259,2025-03-10,Beauty & Personal Care,1,720.11,20.0,576.09,0
ORD1032590008,103259,2025-03-16,Beauty & Personal Care,1,431.37,15.0,366.66,0
ORD1032590009,103259,2025-06-17,Toys & Games,1,710.49,0.0,710.49,0
ORD1032590010,103259,2025-07-09,Toys & Games,1,1114.24,0.0,1114.24,0
ORD1032600001,103260,2024-08-07,Fashion,1,1039.74,0.0,1039.74,0
ORD1032600002,103260,2024-08-08,Fashion,2,1053.12,0.0,2106.25,1
ORD1032600003,103260,2024-10-06,Fashion,2,374.21,0.0,748.42,0
ORD1032600004,103260,2024-11-05,Fashion,2,1115.18,0.0,2230.35,0
ORD1032600005,103260,2024-12-29,Fashion,1,877.8,0.0,877.8,0
ORD1032600006,103260,2025-02-17,Fashion,2,843.58,5.0,1602.81,0
ORD1032600007,103260,2025-03-11,Beauty & Personal Care,1,641.94,5.0,609.84,0
ORD1032600008,103260,2025-05-03,Fashion,1,547.52,0.0,547.52,0
ORD1032600009,103260,2025-06-17,Home & Kitchen,2,2238.36,0.0,4476.73,0
ORD1032600010,103260,2025-06-19,Fashion,1,1116.29,0.0,1116.29,0
ORD1032600011,103260,2025-06-22,Fashion,2,1341.55,10.0,2414.78,0
ORD1032600012,103260,2025-07-29,Toys & Games,2,837.28,25.0,1255.93,0
ORD1032600013,103260,2025-08-24,Grocery,1,343.6,0.0,343.6,0
ORD1032610001,103261,2024-08-05,Electronics,2,2553.11,0.0,5106.22,0
ORD1032610002,103261,2024-08-18,Electronics,3,3316.36,0.0,9949.07,0
ORD1032610003,103261,2024-09-07,Electronics,1,3553.5,0.0,3553.5,0
ORD1032610004,103261,2024-10-05,Home & Kitchen,1,1219.05,20.0,975.24,0
ORD1032610005,103261,2024-11-13,Electronics,1,1356.71,0.0,1356.71,0
ORD1032610006,103261,2025-01-13,Home & Kitchen,2,1325.87,0.0,2651.73,0
ORD1032610007,103261,2025-01-17,Electronics,1,3706.17,0.0,3706.17,0
ORD1032610008,103261,2025-01-22,Fashion,1,905.62,0.0,905.62,0
ORD1032610009,103261,2025-02-02,Electronics,2,2802.61,0.0,5605.22,0
ORD1032610010,103261,2025-02-14,Electronics,1,2691.3,15.0,2287.61,0
ORD1032610011,103261,2025-03-13,Electronics,1,3349.94,30.0,2344.96,0
ORD1032610012,103261,2025-04-06,Toys & Games,1,658.67,0.0,658.67,0
ORD1032610013,103261,2025-05-10,Beauty & Personal Care,1,709.38,25.0,532.04,0
ORD1032610014,103261,2025-06-05,Fashion,2,1180.95,15.0,2007.61,1
ORD1032610015,103261,2025-06-21,Beauty & Personal Care,1,653.03,0.0,653.03,0
ORD1032620001,103262,2024-10-08,Fashion,1,1047.32,0.0,1047.32,1
ORD1032620002,103262,2025-01-09,Fashion,1,1113.79,0.0,1113.79,0
ORD1032620003,103262,2025-01-23,Fashion,1,1064.73,0.0,1064.73,0
ORD1032620004,103262,2025-02-23,Fashion,1,407.86,0.0,407.86,0
ORD1032620005,103262,2025-04-20,Toys & Games,1,537.85,0.0,537.85,0
ORD1032620006,103262,2025-06-13,Fashion,2,1159.01,0.0,2318.02,0
ORD1032630001,103263,2025-01-31,Home & Kitchen,2,1834.27,0.0,3668.53,0
ORD1032630002,103263,2025-02-07,Home & Kitchen,2,1829.82,0.0,3659.63,0
ORD1032630003,103263,2025-02-10,Home & Kitchen,2,1718.96,10.0,3094.12,0
ORD1032630004,103263,2025-03-15,Home & Kitchen,1,2174.02,0.0,2174.02,0
ORD1032630005,103263,2025-03-26,Sports & Outdoors,1,882.09,15.0,749.78,0
ORD1032630006,103263,2025-03-29,Home & Kitchen,3,1898.96,25.0,4272.65,0
ORD1032630007,103263,2025-05-16,Toys & Games,1,1189.99,5.0,1130.49,0
ORD1032640001,103264,2023-11-08,Home & Kitchen,1,852.31,0.0,852.31,0
ORD1032640002,103264,2023-12-13,Home & Kitchen,3,1122.16,0.0,3366.49,0
ORD1032640003,103264,2024-01-01,Home & Kitchen,1,1336.35,0.0,1336.35,0
ORD1032640004,103264,2024-01-11,Fashion,1,853.47,20.0,682.78,0
ORD1032640005,103264,2024-02-05,Home & Kitchen,1,1425.43,0.0,1425.43,0
ORD1032640006,103264,2024-02-06,Home & Kitchen,2,1773.92,0.0,3547.84,0
ORD1032640007,103264,2024-02-24,Home & Kitchen,1,1633.25,25.0,1224.94,0
ORD1032640008,103264,2024-05-21,Home & Kitchen,3,1329.0,0.0,3986.99,0
ORD1032640009,103264,2024-06-08,Home & Kitchen,1,823.53,20.0,658.82,0
ORD1032640010,103264,2024-07-31,Fashion,2,997.93,0.0,1995.86,0
ORD1032640011,103264,2024-09-14,Home & Kitchen,2,1220.97,0.0,2441.94,0
ORD1032640012,103264,2024-10-24,Home & Kitchen,1,1252.19,0.0,1252.19,0
ORD1032640013,103264,2024-12-24,Home & Kitchen,1,601.29,20.0,481.03,0
ORD1032640014,103264,2025-01-16,Home & Kitchen,1,2260.69,5.0,2147.66,0
ORD1032640015,103264,2025-01-23,Home & Kitchen,1,1251.77,25.0,938.83,0
ORD1032640016,103264,2025-02-19,Home & Kitchen,1,1526.78,15.0,1297.76,0
ORD1032640017,103264,2025-04-28,Home & Kitchen,1,833.67,10.0,750.31,0
ORD1032640018,103264,2025-05-02,Home & Kitchen,2,1764.24,20.0,2822.79,0
ORD1032640019,103264,2025-05-04,Home & Kitchen,1,667.62,0.0,667.62,0
ORD1032640020,103264,2025-06-22,Fashion,1,1281.04,0.0,1281.04,0
ORD1032640021,103264,2025-06-25,Home & Kitchen,2,1171.69,5.0,2226.2,0
ORD1032640022,103264,2025-07-12,Electronics,2,2571.97,15.0,4372.35,0
ORD1032640023,103264,2025-07-15,Toys & Games,1,612.03,5.0,581.43,0
ORD1032640024,103264,2025-07-15,Home & Kitchen,1,1582.61,15.0,1345.21,0
ORD1032640025,103264,2025-07-30,Home & Kitchen,1,999.5,5.0,949.53,0
ORD1032640026,103264,2025-08-01,Home & Kitchen,1,1991.84,0.0,1991.84,0
ORD1032640027,103264,2025-08-12,Electronics,1,2318.29,25.0,1738.71,0
ORD1032640028,103264,2025-08-27,Sports & Outdoors,2,757.75,20.0,1212.39,0
ORD1032650001,103265,2024-11-09,Sports & Outdoors,2,1164.93,0.0,2329.85,0
ORD1032650002,103265,2025-06-09,Fashion,1,941.74,10.0,847.56,0
ORD1032660001,103266,2024-07-20,Toys & Games,1,810.8,0.0,810.8,0
ORD1032660002,103266,2024-07-27,Toys & Games,2,693.92,10.0,1249.05,0
ORD1032660003,103266,2024-10-04,Toys & Games,2,1063.96,15.0,1808.73,0
ORD1032660004,103266,2024-12-28,Toys & Games,1,806.42,0.0,806.42,0
ORD1032660005,103266,2025-02-02,Electronics,1,3453.7,5.0,3281.01,0
ORD1032660006,103266,2025-02-15,Toys & Games,2,1068.73,10.0,1923.71,0
ORD1032660007,103266,2025-02-21,Books,1,179.06,25.0,134.29,0
ORD1032660008,103266,2025-03-12,Toys & Games,1,937.76,0.0,937.76,0
ORD1032660009,103266,2025-03-26,Toys & Games,1,466.67,0.0,466.67,0
ORD1032660010,103266,2025-04-29,Sports & Outdoors,1,792.19,25.0,594.14,0
ORD1032660011,103266,2025-05-01,Toys & Games,1,447.31,25.0,335.48,0
ORD1032660012,103266,2025-05-29,Toys & Games,1,522.86,0.0,522.86,0
ORD1032660013,103266,2025-07-11,Toys & Games,1,449.3,25.0,336.98,0
ORD1032660014,103266,2025-07-19,Beauty & Personal Care,1,611.38,0.0,611.38,0
ORD1032660015,103266,2025-07-31,Toys & Games,1,726.58,25.0,544.93,0
ORD1032660016,103266,2025-08-04,Toys & Games,1,767.24,5.0,728.88,0
ORD1032670001,103267,2024-01-16,Sports & Outdoors,2,1022.58,30.0,1431.62,0
ORD1032670002,103267,2024-01-18,Sports & Outdoors,2,867.02,0.0,1734.04,0
ORD1032670003,103267,2024-02-18,Sports & Outdoors,1,1523.88,20.0,1219.11,0
ORD1032670004,103267,2024-02-25,Sports & Outdoors,1,1227.92,25.0,920.94,0
ORD1032670005,103267,2024-07-16,Home & Kitchen,1,1250.27,5.0,1187.76,1
ORD1032670006,103267,2024-07-19,Sports & Outdoors,1,1862.17,0.0,1862.17,0
ORD1032670007,103267,2024-08-09,Sports & Outdoors,1,1756.56,0.0,1756.56,0
ORD1032670008,103267,2024-10-11,Sports & Outdoors,1,1382.94,10.0,1244.64,0
ORD1032670009,103267,2024-11-03,Sports & Outdoors,1,1330.75,5.0,1264.22,0
ORD1032670010,103267,2025-02-24,Electronics,1,3682.89,10.0,3314.6,0
ORD1032680001,103268,2023-03-16,Grocery,1,243.36,0.0,243.36,0
